,track_id,track_name,track_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,intervals
3798,1n2ftY1tDVEyf1uFcNjAuN,Beyond The Wave,Of Allies,0.48,0.9,6,-6.9110000000000005,1,0.0365,2.8899999999999998e-05,4.38e-06,0.354,0.465,92.596,211051,-1
3799,1N5zNjjaie1MpYW4oTPqVZ,Keeping Me Under,Two Another,0.795,0.5489999999999999,2,-7.791,1,0.08800000000000001,0.135,0.000109,0.115,0.5820000000000001,108.012,218926,-1
3800,1n6pgjMma0nsl4jyMzmjxQ,Watch Out Now,The Beatnuts,0.7809999999999999,0.633,11,-6.983,0,0.29100000000000004,0.0969,0.000984,0.154,0.9129999999999999,100.414,174800,-1
3801,1N7Aep1OewK9diaN9WbuuR,Stupid for You,Waterparks,0.581,0.922,1,-3.408,0,0.0666,0.024,0.0,0.20199999999999999,0.596,118.40799999999999,191545,-2
3802,1N7LOfeXaVkCzRSSUNW6W2,The Road,Shahmen,0.759,0.66,4,-7.5360000000000005,0,0.45,0.000624,0.0,0.0953,0.231,89.985,154897,-1
3803,1n86eBhlqaxWIwi5YZTUok,I Get Around,2Pac,0.846,0.42,10,-13.927,0,0.11699999999999999,0.152,1.76e-05,0.251,0.633,96.194,259000,-1
3804,1N9JazWqQEGOtcDfL0IAaK,Window Shopper,50 Cent,0.534,0.63,5,-7.047999999999999,0,0.191,0.0915,0.0,0.489,0.484,174.199,190293,-2
3805,1nA0NiBT62ZUdL5bvV3rRn,Just As I Am,Marshall Marshall,0.573,0.616,8,-6.606,1,0.0487,0.129,1.38e-06,0.10800000000000001,0.228,131.97899999999998,195000,-1
3806,1nAGuIZXz6vb8XW0xiMqic,Papi,Jennifer Lopez,0.705,0.805,4,-4.887,0,0.0595,0.134,0.000139,0.3670000000000001,0.887,120.022,223493,-2
3807,1nal3Tf1OCV53KigMZXsZ7,None Of Your Concern,Jhené Aiko,0.42200000000000004,0.546,9,-8.155,0,0.249,0.8440000000000001,0.0,0.10800000000000001,0.385,74.741,262213,-2
3808,1nas007nDbzLwDGwvMdz79,How You Love Me,3LAU,0.496,0.789,1,-3.648,1,0.0839,0.183,0.0,0.34,0.28600000000000003,127.961,210469,-2
3809,1NbGcdgwRHZ5rbPIT9hdR3,Dance To This (feat. Ariana Grande),Troye Sivan,0.736,0.7559999999999999,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.7120000000000001,117.016,231847,-2
3810,1nbMkRhfldXcmCyB83x8lK,Take On Me,a-ha,0.42,0.955,6,-3.92,0,0.17800000000000002,0.0058200000000000005,0.0005110000000000001,0.0931,0.534,169.209,227147,-1
3811,1NbRWGX7hybvzBU1Y5ysVa,No One,Upchurch,0.682,0.595,2,-7.787000000000001,0,0.0908,0.184,0.0,0.128,0.40399999999999997,147.996,226992,-1
3812,1nd9moIZkGvWoHtReFqkRY,At Last - Single Version,Etta James,0.165,0.29,5,-9.881,1,0.0316,0.701,0.0011300000000000001,0.28600000000000003,0.24100000000000002,174.61,179893,-1
3813,1Ndea4q4NHIqwx0KaMnzBp,Round Hear,La Capone,0.4270000000000001,0.6859999999999999,4,-12.327,0,0.442,0.076,0.0,0.575,0.601,138.997,192052,-1
3814,1nDOeWBfRKA5YNQ8bKWzMM,head first,Christian French,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961,-2
3815,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,0.703,0.868,7,-4.6610000000000005,0,0.0291,0.15,0.132,0.10400000000000001,0.733,121.03,193613,-1
3816,1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,0.743,0.7090000000000001,3,-3.9219999999999997,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.00099999999995,258600,-1
3817,1ne0g8iUXfFdxNx55Onxz2,Diamonds,GAWVI,0.7490000000000001,0.8270000000000001,10,-5.888999999999999,0,0.0895,0.0248,0.000323,0.332,0.5479999999999999,99.93299999999999,186108,-2
3818,1nE78lQ7ix7XNrjuzTE4Jz,Born On The Bayou,Creedence Clearwater Revival,0.6559999999999999,0.601,9,-7.734,1,0.0389,0.0553,0.0667,0.0974,0.5760000000000001,117.296,315200,-1
3819,1nelcMvCBAtZnqXVrnNRfx,Hype - Original Mix,Deorro,0.727,0.7759999999999999,1,-3.7039999999999997,1,0.0548,0.0266,0.0164,0.0913,0.47700000000000004,128.007,242813,-2
3820,1NEV2pt7AJSHWadhfCZ48t,I Don't Wanna Love You Anymore,LANY,0.7040000000000001,0.622,0,-8.29,1,0.0404,0.33799999999999997,0.0,0.0915,0.5,104.984,201178,-1
3821,1neW5xfV6U4tz5zkeq0Uxy,Gone Ride With Me,Juvenile,0.708,0.7809999999999999,7,-8.131,1,0.0492,0.0737,0.0,0.0986,0.937,163.518,263000,-2
3822,1NF9EkR5OpMaoVWbsllcm9,Under Enemy Arms,Trippie Redd,0.7509999999999999,0.7759999999999999,9,-5.266,0,0.0357,0.223,0.0,0.0507,0.603,129.987,162462,-1
3823,1NFzONC2FpppkTTzX6eoHo,Oye Mi Canto - Single Version,Gloria Estefan,0.715,0.84,0,-6.617000000000001,1,0.0527,0.151,0.0023899999999999998,0.096,0.924,119.588,247707,-1
3824,1NgCWYuBLfqBDA3b8MgSVU,Twenty One,Khalid,0.7759999999999999,0.445,9,-8.574,1,0.0371,0.212,0.00409,0.124,0.405,109.98100000000001,184200,-1
3825,1NHEUZMpoReYeWLOICMQyl,Everlasting,Chris Howland,0.725,0.848,1,-4.189,1,0.0431,0.083,0.000246,0.0804,0.43799999999999994,126.01299999999999,184881,-1
3826,1NHlyKgtR4roNylOhidKSv,Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,0.888,0.74,8,-5.3629999999999995,1,0.23800000000000002,0.00586,0.0,0.218,0.664,100.00299999999999,175711,-2
3827,1NhPKVLsHhFUHIOZ32QnS2,Secrets,OneRepublic,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.02100000000004,224693,-1
3828,1nHUtoQvTfba4auvwHvWw3,There For You - ARTY Remix,Gorgon City,0.517,0.8290000000000001,11,-5.62,0,0.0456,0.0196,0.0,0.0956,0.483,127.07,201315,-2
3829,1nHvUtf7NJBH1WzChz2PkP,Calling Out - Original Mix,Dyro,0.826,0.861,1,-3.392,0,0.13,0.0232,0.00042800000000000016,0.12,0.31,128.007,271000,-2
3830,1NHZh7Pr4El0JCh02p8dHd,BURIED,27CLUB,0.639,0.573,4,-7.8870000000000005,0,0.086,0.21,4.07e-06,0.0968,0.295,159.955,120000,-1
3831,1ni7sP45dNxWgh9eUs8jRn,Tuesday's Gone,Lynyrd Skynyrd,0.225,0.614,9,-8.112,1,0.0304,0.0216,0.00023500000000000002,0.0794,0.45399999999999996,147.724,452813,-1
3832,1nIDYHvLaZnD5lEf66SH80,TTYLXOX,Bella Thorne,0.8190000000000001,0.6829999999999999,7,-6.144,1,0.156,0.0029100000000000003,0.122,0.254,0.6709999999999999,112.007,154773,-1
3833,1nIi1HOE4MdaoOIBVGabCg,Coffee Shop Soundtrack,All Time Low,0.423,0.851,9,-6.142,1,0.11199999999999999,0.00271,0.0,0.107,0.42200000000000004,184.92700000000002,181080,-1
3834,1nInOsHbtotAmEOQhtvnzP,Stronger (What Doesn't Kill You),Kelly Clarkson,0.562,0.9390000000000001,0,-4.282,1,0.0475,0.046,0.0,0.11199999999999999,0.684,116.044,221947,-1
3835,1NJel5c5LSc9Ac7UAeoJtp,Centipede,Killstation,0.6679999999999999,0.479,10,-7.3210000000000015,0,0.0436,0.0612,0.408,0.12,0.102,162.12,128888,-1
3836,1NKCqXjcYZ81Budit2CQMh,Sun Is Never Going Down,Martin Garrix,0.506,0.726,5,-5.9639999999999995,0,0.0366,0.0030800000000000003,8.05e-05,0.266,0.266,128.04399999999998,204418,-2
3837,1NkjSBBDOYB4abj2ieO8XS,You,Majid Jordan,0.78,0.324,0,-11.52,1,0.0501,0.0125,9.290000000000001e-05,0.223,0.48100000000000004,140.048,342480,-1
3838,1nKklxNyHet9zYDrLsYufT,Sucrilhos,WIU,0.784,0.7390000000000001,10,-5.434,0,0.0523,0.4920000000000001,0.0,0.153,0.41100000000000003,130.039,219692,-2
3839,1NkNSncDRaf3VSlNjQHTa8,Lento,Nio Garcia,0.8,0.556,8,-3.818,0,0.29,0.172,2.2800000000000002e-05,0.11199999999999999,0.81,188.044,214475,-1
3840,1NkwZ9TnIs8js6G0M6M7RU,Kissing Strangers,DNCE,0.772,0.7440000000000001,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.065,202480,-2
3841,1NleqQdTDGWJBk0bVxldab,O - Reprise,Coldplay,0.201,0.327,10,-11.975,1,0.0285,0.8690000000000001,0.846,0.11699999999999999,0.0945,107.01899999999999,97360,-2
3842,1nlSd6Rqq5pL7BE3yfO6QF,Old Graffiti,Bibio,0.639,0.914,10,-7.189,0,0.0394,0.27699999999999997,0.802,0.0382,0.966,94.823,208853,-1
3843,1nMYtxDrONcoGnKRvxTwPv,i miss the old u,blackbear,0.718,0.805,7,-5.2570000000000014,1,0.325,0.27899999999999997,0.0,0.527,0.36,132.995,211128,-2
3844,1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,0.32299999999999995,0.8390000000000001,1,-7.35,1,0.0503,0.315,0.00031299999999999996,0.348,0.5429999999999999,136.232,227627,-1
3845,1NNMoeEJCdzGJYg6VxnrGJ,Heartbreaker,Color Me Badd,0.7559999999999999,0.91,4,-9.431000000000001,0,0.069,0.0299,3.59e-05,0.0273,0.598,107.755,239907,-1
3846,1NNnmmBEaId0uoWfvtNd8F,I Can't Carry This Anymore,Anson Seabra,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.59799999999996,200000,-2
3847,1NNYZKOk91y4mnqfjK4uqW,I Belong to You,Toni Braxton,0.8079999999999999,0.765,1,-6.124,1,0.0391,0.0363,0.000117,0.0171,0.94,106.95700000000001,234307,-2
3848,1nO67wic65N413c11zKxM7,Silhouettes - Original Radio Edit,Avicii,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.07399999999998,211880,-2
3849,1nP69R7Nc3yIbiN6EUNyZi,Gjynah,Azet,0.691,0.7929999999999999,1,-5.154,1,0.184,0.0021100000000000003,0.0,0.0668,0.428,119.56200000000001,187270,-2
3850,1Np92e0PSE4OzqZyGFTOsh,Trina,Smino,0.843,0.485,4,-8.993,0,0.218,0.201,0.0,0.187,0.395,95.01700000000001,141653,-1
3851,1npDfdIgKSiOwtDJJqgeBw,El Sol No Regresa,La Quinta Estacion,0.615,0.88,3,-4.0569999999999995,1,0.0352,0.0399,0.0,0.373,0.6970000000000001,127.87799999999999,228960,-2
3852,1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),Flo Rida,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.4370000000000001,127.075,232947,-1
3853,1NrKLroOjLcSXtlq8twPrc,"Te He Querido, Te He Llorado",Ivy Queen,0.7759999999999999,0.857,11,-5.824,0,0.0598,0.29,4.47e-06,0.125,0.552,95.02,254027,-2
3854,1nSzCAvAvzJj5oIt7m90G0,24K Magic - R3hab Remix,Bruno Mars,0.763,0.708,5,-5.692,0,0.209,0.146,0.0,0.33,0.5660000000000001,106.175,158678,-1
3855,1NtIMM4N0cFa1dNzN15chl,Believer,Imagine Dragons,0.772,0.78,10,-4.288,0,0.10800000000000001,0.0512,0.0,0.11900000000000001,0.7190000000000001,124.988,204347,-2
3856,1NtVWYw9QDr30Ei0phACni,Lessons In Love (feat. Neon Trees),Kaskade,0.585,0.8140000000000001,7,-4.335,1,0.054000000000000006,0.0265,1.26e-05,0.133,0.597,127.98899999999999,247693,-1
3857,1nUdWC6puxcV285AZfLokl,Young Minds,Saavan,0.419,0.6759999999999999,9,-9.585,1,0.0492,0.511,2.08e-05,0.457,0.365,87.03200000000002,228187,-2
3858,1nufXiTCTTAeJfO9hLHvO8,Save Me Tonight,ARTY,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.13699999999999998,0.408,125.85,170079,-1
3859,1nULBrlzWatdcjA2ZctIMv,Labios Rotos - Live,Zoé,0.579,0.758,11,-7.08,1,0.0281,0.0731,0.00292,0.708,0.28800000000000003,109.054,243040,-2
3860,1NurK1Rze21ZiVpXptNEeJ,Give Love On Christmas Day,SWV,0.573,0.679,10,-5.1229999999999976,1,0.0276,0.11900000000000001,0.0,0.0902,0.4970000000000001,139.94799999999998,229640,-1
3861,1NWcUXTRigGwMubxPdAGl1,Live Forever,Mike Mains & The Branches,0.61,0.732,2,-9.529,1,0.0496,0.17600000000000002,0.000131,0.124,0.807,153.97,205579,-2
3862,1nwoWaqzB30bD4IPqRNuex,With You - Dexter Remix,Kaskade,0.679,0.7859999999999999,1,-6.9179999999999975,0,0.132,0.11900000000000001,5.89e-06,0.22399999999999998,0.47,126.09200000000001,196613,-2
3863,1NxHgM5nOnmqi3KUVLbaIw,Leaving My Love Behind,Lewis Capaldi,0.409,0.446,2,-4.836,1,0.0317,0.65,0.0,0.0862,0.135,75.638,210213,-1
3864,1nYj5Hv2ON80QokibDMvOE,Louboutin,Frenna,0.759,0.625,7,-7.933,1,0.191,0.121,0.0,0.0888,0.626,120.11200000000001,185834,-2
3865,1NyMdeeVDYizUcXHConsq6,Femininity,Eric Benét,0.677,0.63,6,-4.7780000000000005,1,0.05,0.102,0.0,0.0554,0.625,72.954,288600,-1
3866,1nz1xzqPN4xYZtR4zgiLxt,Smalltown Boy,Bronski Beat,0.679,0.564,10,-11.247,1,0.0267,0.529,0.0709,0.275,0.9259999999999999,134.586,303307,-1
3867,1nzKLH9FeSV4KZdBwdCPQg,Go Round (feat. Lil Yachty),Rahmeen,0.6759999999999999,0.546,4,-7.9460000000000015,0,0.0366,0.23399999999999999,2.94e-05,0.0995,0.665,139.977,180349,-2
3868,1NZMIqv8Rxp66PGFV6i2fb,Titan - Original Mix,Blasterjaxx,0.6829999999999999,0.935,1,-4.63,0,0.0452,0.00314,0.7909999999999999,0.0724,0.353,127.96799999999999,361870,-2
3869,1nZzRJbFvCEct3uzu04ZoL,Part Of Me,Katy Perry,0.6779999999999999,0.9179999999999999,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160,-2
3870,1O094iJovopANx3FuAZwGQ,Noronha,Adamovich,0.5579999999999999,0.528,7,-6.356,1,0.0356,0.836,0.0,0.11800000000000001,0.58,79.39699999999998,143931,-2
3871,1o0hcMxI6jYzQm6ApPde3L,Wild Frontier - Remastered 2002,Gary Moore,0.479,0.8220000000000001,4,-6.412000000000001,0,0.0444,0.00434,4.76e-06,0.0843,0.562,130.035,255720,-1
3872,1O1sgYGqEI6amm67FVsRmF,Define,Hilera,0.532,0.929,1,-4.644,1,0.0388,0.0302,0.0,0.11800000000000001,0.465,135.596,191413,-2
3873,1o2E5CwlBWuVElc41EqOSU,Is It Just Me?,Emily Burns,0.716,0.316,1,-6.902,0,0.0505,0.746,0.0,0.10400000000000001,0.243,73.03699999999998,203731,-1
3874,1o2IoGqzWhjyJEmWFCSUTF,When I Think Of You,Janet Jackson,0.763,0.603,9,-12.23,1,0.0404,0.0745,0.0214,0.0544,0.6809999999999999,116.23200000000001,235360,-1
3875,1O34fFJyV7djSqRtOuRSVh,Si Me Das Tu Amor,Carlos Vives,0.7070000000000001,0.88,6,-4.268,0,0.0764,0.0613,0.0,0.0656,0.379,93.03200000000001,213187,-2
3876,1o3w9bm49Kzi1QfBvWMNXr,Timidez,Javiielo,0.838,0.589,11,-7.7,1,0.171,0.797,0.0,0.17,0.961,79.953,213000,-1
3877,1o4XQ7tYJrDxgEpJufbOI8,Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,0.595,0.736,8,-3.115,1,0.0406,0.11599999999999999,0.0,0.0931,0.506,127.956,217347,-1
3878,1O64lNU0k9bGiWJVGt8et8,Rush Over,Marcus Miller,0.711,0.531,4,-12.264000000000001,0,0.036000000000000004,0.373,0.0229,0.124,0.514,87.619,319400,-2
3879,1o6AE0zzRZ9Z4tKVFu9ZDJ,Foot Soldier,Rich Homie Quan,0.769,0.5579999999999999,1,-5.654,1,0.365,0.023,0.0,0.305,0.539,143.92600000000004,162291,-2
3880,1o6DclZHw0HomxXEQR1ijX,Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,0.494,0.735,5,-8.347000000000001,1,0.0345,0.0040100000000000005,3.14e-06,0.544,0.742,132.526,283000,-2
3881,1o6DL0otgQMsUebziSC7kA,Me Niegas,Baby Rasta & Gringo,0.679,0.713,8,-6.625,1,0.0499,0.0226,0.17,0.239,0.882,173.995,201947,-2
3882,1O7hDH3rrF8eyLxrpeoOfb,Casanova,Levert,0.71,0.845,4,-3.927,0,0.0888,0.0445,1.18e-05,0.0672,0.802,92.95700000000001,262373,-1
3883,1O8cqTQ6FYScUEAr6RTmQE,Power,Pompeya,0.616,0.677,9,-7.103,0,0.0364,0.0394,0.5529999999999999,0.23,0.821,100.001,291657,-2
3884,1O8qWS9w2wI3jvPX8hg56W,Fight Night,Migos,0.83,0.727,1,-5.3660000000000005,1,0.304,0.188,0.0,0.228,0.863,89.855,215220,-2
3885,1oA0tDRFjY5xoNDXuMBGGA,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",The Smiths,0.24100000000000002,0.46799999999999997,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,112707,-2
3886,1oagRT7LfpVlNJN6FSZDGp,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.435,0.887,9,-4.07,1,0.0636,0.0007469999999999999,0.0,0.0327,0.408,199.935,212040,-1
3887,1OaKrd3kWUOrltf6hoTZjk,Narda,Kamikazee,0.604,0.7559999999999999,2,-4.85,1,0.0352,0.0176,0.0,0.106,0.308,120.436,284987,-2
3888,1Oaq4rq7EBVUiXGh7yxuYL,Lone Digger,Caravan Palace,0.769,0.9309999999999999,5,-5.289,0,0.0495,0.598,0.0173,0.115,0.8740000000000001,123.97399999999999,229805,-2
3889,1oar8gdDX5yHWzVstAHDav,Promises,Eric Clapton,0.546,0.361,7,-18.397000000000002,1,0.0321,0.701,0.773,0.0875,0.7090000000000001,154.814,181227,-2
3890,1OB7cLxxCWA8gbbfjFNNej,Hacer El Amor Con Otro,Alejandra Guzman,0.46299999999999997,0.325,11,-14.762,1,0.0301,0.19699999999999998,0.0,0.0641,0.386,135.72799999999998,283133,-1
3891,1OBD6ZyBF8oYm4PRHt42zv,Dentro de ti,Javiera Mena,0.72,0.8240000000000001,6,-4.887,1,0.0275,0.0259,2.7399999999999995e-05,0.309,0.5720000000000001,101.0,218600,-2
3892,1OBStOuPlnIV9qOjol8Mr5,I'm so into You - Radio Remix/With Rap,SWV,0.851,0.599,10,-8.503,0,0.163,0.0418,0.000113,0.22,0.667,99.34700000000001,254867,-1
3893,1ObsWA74zO0Q2QQeFZ3tH3,Purple Haze,Jimi Hendrix,0.45799999999999996,0.823,2,-5.347,1,0.068,0.0125,0.35700000000000004,0.32299999999999995,0.518,108.554,208333,-2
3894,1Ocq0NTmglaMcxIGarSSLY,Tonight,Nurko,0.535,0.633,1,-5.026,1,0.0486,0.23199999999999998,5.54e-06,0.11,0.21,140.94899999999996,214286,-2
3895,1ODEng2FFlNltR6S949ynx,No Need To Argue,The Cranberries,0.193,0.0867,0,-22.19,1,0.0545,0.888,6.24e-05,0.11199999999999999,0.0382,196.446,174667,-2
3896,1oDmijc0b8mzn2Z4bW6gOS,Telecommunication,A Flock Of Seagulls,0.618,0.94,2,-5.803999999999999,1,0.0495,0.000734,0.00217,0.39899999999999997,0.96,155.94899999999996,151707,-1
3897,1oduFGIaBPzjTcYf9mDGAj,Te Vas Arrepentir - Remix,Chris Wandell,0.797,0.687,10,-6.037000000000001,0,0.188,0.344,0.0,0.14,0.59,91.975,338051,-1
3898,1ODyPlxqhN8892ycF9CSyF,Blues Del Autobus - live,Miguel Rios,0.57,0.639,0,-10.002,1,0.0386,0.0827,0.0,0.94,0.39,126.559,240347,-2
3899,1oEgqFagcGV8LiIkA69FzD,Born To Rage - USA Version,Dada Life,0.586,0.867,0,-5.118,0,0.0829,0.000704,0.396,0.16,0.21899999999999997,127.98299999999999,209883,-2
3900,1OepcuP3TLFht8sgCYS5l3,Never Call Me,Jhené Aiko,0.526,0.307,2,-10.112,0,0.183,0.877,1.85e-06,0.10099999999999999,0.121,121.305,270547,-2
3901,1oew3nFNY3vMacJAsvry0S,Me And My Broken Heart,Rixton,0.545,0.7829999999999999,5,-4.261,0,0.0345,0.00489,0.0,0.132,0.551,174.084,193733,-1
3902,1oF0YS90jzk4M4Qxdk0gho,The Kind,Delinquent Habits,0.6920000000000001,0.84,1,-6.309,1,0.136,0.00908,6.99e-05,0.08800000000000001,0.415,96.991,202933,-2
3903,1Off1r34vHtmkxZrVCqOJJ,Noche De Sexo,Wisin & Yandel,0.6859999999999999,0.722,2,-5.4,1,0.256,0.10800000000000001,0.0,0.494,0.515,94.006,205707,-2
3904,1ofhfV90EnYhEr7Un2fWiv,Changes,2Pac,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.22399999999999998,0.331,111.113,268827,-1
3905,1OFKUn2VLafrHj7ybnap0Q,Only Wanna Be with You,Hootie & The Blowfish,0.49,0.873,6,-5.8610000000000015,1,0.0355,0.107,5.19e-06,0.11800000000000001,0.513,103.272,229587,-1
3906,1oG2vWELiGjIqxwqGcyqwF,You Really Got Me,The Kinks,0.5670000000000001,0.9590000000000001,8,-3.822,1,0.102,0.0995,6.07e-05,0.1,0.961,137.377,133933,-2
3907,1oGdVdYjeQvojGKDddxLQQ,True Colors,The Weeknd,0.624,0.424,1,-8.237,1,0.24,0.284,0.0,0.17300000000000001,0.584,76.669,206013,-2
3908,1oGkFC08hfifH5qkgTlOzT,Maldito miedo (feat. Soge Culebra),Alex Ubago,0.525,0.769,8,-4.746,1,0.0315,0.147,0.0,0.149,0.382,153.936,206434,-1
3909,1OGORI9Hx45AEYqxkndMhN,Mwaka Moon - Remix,Kalash,0.768,0.556,1,-7.146,0,0.0739,0.0942,1.42e-05,0.107,0.24,155.07,237179,-2
3910,1ogRu1dOUgHvel8To8oQbe,Wicked Ones,Dorothy,0.5870000000000001,0.635,5,-5.47,1,0.0377,0.0353,0.0,0.331,0.591,96.51899999999999,172516,-1
3911,1ohbjkuczl6hEoYEo931PH,Sing Hallelujah!,Dr. Alban,0.759,0.8220000000000001,5,-7.268,0,0.0367,0.0013599999999999999,0.0167,0.131,0.94,124.713,240933,-1
3912,1OhctVvuAU8kVCtzDWsCTj,Secret Smile,Semisonic,0.551,0.516,10,-9.587,0,0.027000000000000003,0.289,0.00015,0.0853,0.547,99.045,279813,-2
3913,1oHkXeW88HEtFt6P3TvBIt,Whisper,Blac Youngsta,0.893,0.7829999999999999,7,-4.173,1,0.23600000000000002,0.0259,0.0,0.19699999999999998,0.584,101.993,197192,-1
3914,1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.7509999999999999,125.008,210627,-2
3915,1ohphTiYoW84NPGpPY6HW6,Love Is Pain,Joan Jett & The Blackhearts,0.324,0.887,2,-4.512,1,0.0528,0.000128,0.0327,0.248,0.43799999999999994,112.012,209480,-2
3916,1ohrqIMhros7Gi7mX80WB6,Dos Palgas,Jowell & Randy,0.789,0.815,11,-7.9910000000000005,0,0.0516,0.18100000000000002,0.121,0.145,0.763,95.009,203667,-2
3917,1ohXrU5DLEfUlfo4tIYbqJ,Where You Belong,Jay Prince,0.813,0.5920000000000001,7,-7.392,1,0.0585,0.379,1.88e-06,0.125,0.48,109.944,235729,-1
3918,1oIdcFtf58sZbS7QyZQJ2P,Run Free,Deep Chills,0.727,0.69,7,-4.559,1,0.0345,0.20199999999999999,3.27e-06,0.414,0.6990000000000001,100.00200000000001,170562,-1
3919,1OiXstIrdWPR7Sl4V2UhI1,Lights Out - 2008 Remastered Version,UFO,0.303,0.919,11,-6.0710000000000015,0,0.11900000000000001,3.29e-06,0.731,0.332,0.5379999999999999,153.821,275227,-1
3920,1OJkKHmXsZVKtWlECdpDAe,Sé Que Te Duele,Alejandro Fernandez,0.6920000000000001,0.855,9,-4.77,1,0.0725,0.24,0.0,0.0967,0.777,94.984,228147,-2
3921,1OJMt4A0eFFg5xHwTu0D08,Orange,Sophie Holohan,0.7909999999999999,0.5539999999999999,2,-9.998,0,0.0399,0.322,1.4999999999999999e-05,0.0784,0.649,113.98,198947,-1
3922,1OK4hVcucqYKMU9Ipb3dtx,Just Got Paid - Single Version,Johnny Kemp,0.794,0.7829999999999999,7,-6.4,1,0.0804,0.0157,2.75e-05,0.109,0.784,117.11200000000001,212467,-2
3923,1oKGWEEUp7Uuvh8jM37vm0,Flesh,"Royce Da 5'9""",0.598,0.895,8,-4.76,1,0.32,0.0905,0.0,0.132,0.775,139.829,211509,-1
3924,1OKPQF7iS8TVxY4gwvBZ3n,Poppin' Them Thangs,G-Unit,0.768,0.8059999999999999,6,-1.406,0,0.195,0.261,0.0,0.0785,0.927,88.024,240800,-2
3925,1oLcpJA9TfwwejiEM9C5gi,"Shake It Up - From ""Shake It Up""",Selena Gomez,0.7240000000000001,0.782,2,-7.407,0,0.0334,0.0368,0.0,0.196,0.797,128.01,180827,-1
3926,1OLeA7zpNAHkHOzBwjYfy7,Rocket Science,Joyce Wrice,0.544,0.51,6,-11.474,0,0.17800000000000002,0.33799999999999997,0.0644,0.0792,0.385,80.632,248434,-1
3927,1OLJJ3LRsRkin7XLvczaV9,Eenie Meenie,Justin Bieber,0.718,0.605,1,-4.24,1,0.0307,0.0443,0.0,0.0962,0.818,121.236,202627,-1
3928,1OLNYVZejaOmBJ7ykGnyoG,I Found U - Radio Edit,Axwell,0.649,0.966,4,-7.178999999999999,0,0.0731,0.0542,0.00249,0.461,0.257,129.969,171431,-2
3929,1oLxfF4dmgoKunk9LCQBCX,Fade Away,Sam Feldt,0.69,0.713,4,-3.2460000000000004,0,0.0329,0.0314,0.0,0.337,0.38799999999999996,105.06,170857,-2
3930,1OmcAT5Y8eg5bUPv9qJT4R,rockstar,Post Malone,0.58,0.531,5,-6.631,0,0.0776,0.128,0.000127,0.14300000000000002,0.141,159.786,218320,-2
3931,1OMPuhoPpUNvFviKOhbEaM,YOU & I,VRSTY,0.469,0.983,5,-4.756,0,0.188,9.429999999999999e-05,5.53e-06,0.337,0.37,102.95299999999999,238835,-2
3932,1OnbbH3s2c77QYqjmJugQh,Hublot,18 Karat,0.773,0.813,2,-4.246,1,0.349,0.0527,0.0,0.285,0.321,117.288,211027,-2
3933,1oNHw7yf4uvsUQeTaT2Dz7,When Will I See You Smile Again?,Bell Biv DeVoe,0.66,0.61,6,-6.027,0,0.0269,0.0569,0.000675,0.0869,0.256,124.06,306200,-1
3934,1OnpbKIQvroNrs7oPSCACK,Little by Little,The Hate Club,0.34299999999999997,0.6629999999999999,3,-7.791,1,0.0542,0.0924,6.82e-05,0.15,0.166,128.135,213750,-2
3935,1ONzZIqZm1F9dEOPMDjdEi,Love The Things You Do,Pip Millett,0.736,0.406,6,-8.9,1,0.358,0.609,0.0,0.11,0.634,92.309,233867,-2
3936,1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson,0.779,0.867,3,-3.7039999999999997,0,0.0457,0.0491,7.98e-06,0.19699999999999998,0.915,138.858,258040,-2
